shipment_id,origin_city,destination_city,pickup_date,delivery_date,weight_kg,distance_km,delivery_status,cost
SHP04594,Pune,Bangalore,2023-12-17,2023-12-18,42.53,608.1,Delivered,728.71
SHP04595,Kolkata,Hyderabad,2023-12-24,2023-12-29,31.02,1724.3,Delayed,1483.15
SHP04596,Ahmedabad,Bangalore,2023-06-13,2023-06-16,9.73,1868.0,Delivered,1500.31
SHP04597,Kolkata,Chennai,2023-12-25,2024-01-01,9.27,1496.7,Delivered,1216.64
SHP04598,Bangalore,Delhi,2023-06-11,2023-06-13,43.72,470.3,Delivered,613.77
SHP04599,Ahmedabad,Delhi,2023-07-22,2023-07-28,37.27,674.7,Delivered,755.74
SHP04600,Pune,Mumbai,2023-06-23,2023-06-24,33.14,81.3,Delivered,275.24
SHP04601,Bangalore,Ahmedabad,2023-08-29,2023-09-01,20.64,1664.6,Delivered,1384.06
SHP04602,Mumbai,Mumbai,2023-06-22,2023-06-30,13.47,1700.7,Failed,1383.87
SHP04603,Hyderabad,Hyderabad,2023-06-15,2023-06-18,48.98,1269.1,Delivered,1235.87
SHP04604,Delhi,Kolkata,2023-08-19,2023-08-25,39.96,711.5,Delivered,798.92
SHP04605,Bangalore,Hyderabad,2023-08-28,2023-09-04,15.44,162.9,Delivered,255.27
SHP04606,Delhi,Chennai,2023-12-11,2023-12-17,42.45,1508.6,Delivered,1396.12
SHP04607,Chennai,Mumbai,2023-11-02,2023-11-08,38.07,1455.8,Delivered,1332.47
SHP04608,Mumbai,Mumbai,2023-12-12,2023-12-18,15.21,1826.1,Delivered,1501.63
SHP04609,Hyderabad,Hyderabad,2023-05-20,2023-05-21,21.61,1463.8,Delivered,1266.1
SHP04610,Chennai,Hyderabad,2023-02-06,2023-02-07,9.7,1659.1,Delivered,1345.0
SHP04611,Chennai,Hyderabad,2023-03-20,2023-03-24,6.0,1494.4,Delivered,1218.33
SHP04612,Kolkata,Delhi,2023-05-01,2023-05-05,36.28,1265.1,Delayed,1199.3
SHP04613,Chennai,Bangalore,2023-07-10,2023-07-12,13.74,859.7,Delivered,783.29
SHP04614,Mumbai,Bangalore,2023-05-27,2023-05-29,41.09,1805.2,Failed,1616.13
SHP04615,Bangalore,Mumbai,2023-11-19,2023-11-25,49.78,1305.4,Delayed,1295.25
SHP04616,Mumbai,Delhi,2023-08-25,2023-09-04,4.29,802.7,Delayed,669.65
SHP04617,Bangalore,Hyderabad,2023-02-10,2023-02-18,23.92,176.1,Delayed,316.06
SHP04618,Chennai,Mumbai,2023-02-15,2023-02-21,40.2,588.5,Delivered,708.74
SHP04619,Chennai,Delhi,2023-06-24,2023-06-30,39.55,1092.0,Delayed,1082.92
SHP04620,Ahmedabad,Chennai,2023-11-30,2023-12-12,38.12,558.5,Failed,672.71
SHP04621,Hyderabad,Kolkata,2023-06-20,2023-06-30,17.78,450.3,Failed,472.89
SHP04622,Bangalore,Delhi,2023-08-30,2023-09-03,22.97,1059.5,Delivered,945.83
SHP04623,Chennai,Pune,2023-05-24,2023-05-29,29.95,347.9,Delayed,454.03
SHP04624,Kolkata,Mumbai,2023-07-24,2023-07-26,48.71,1602.8,Failed,1506.34
SHP04625,Ahmedabad,Ahmedabad,2023-08-23,2023-09-07,16.71,973.9,Failed,853.29
SHP04626,Delhi,Bangalore,2023-05-25,2023-05-26,46.2,1152.0,Delivered,1144.13
SHP04627,Ahmedabad,Pune,2023-10-21,2023-10-22,13.83,303.3,Delivered,349.24
SHP04628,Hyderabad,Hyderabad,2023-06-05,2023-06-20,49.46,655.9,Delayed,793.38
SHP04629,Mumbai,Kolkata,2023-02-26,2023-03-05,33.68,826.1,Delivered,855.4
SHP04630,Hyderabad,Ahmedabad,2023-10-31,2023-11-06,23.44,1618.3,Delivered,1387.38
SHP04631,Delhi,Chennai,2023-03-03,2023-03-18,30.86,1542.6,Failed,1372.7
SHP04632,Ahmedabad,Ahmedabad,2023-10-20,2023-10-24,13.99,453.7,Delivered,463.5
SHP04633,Bangalore,Kolkata,2023-03-14,2023-03-21,14.07,1236.2,Delivered,1060.84
SHP04634,Mumbai,Ahmedabad,2023-07-12,2023-07-15,6.12,494.5,Delivered,442.02
SHP04635,Mumbai,Kolkata,2023-10-28,2023-10-30,6.15,1976.6,Delivered,1551.6
SHP04636,Bangalore,Delhi,2023-06-08,2023-06-10,17.71,1904.7,Delivered,1584.13
SHP04637,Pune,Mumbai,2023-01-28,2023-02-04,38.26,1130.9,Delivered,1097.21
SHP04638,Pune,Ahmedabad,2023-01-24,2023-01-29,30.59,1400.8,Delivered,1260.41
SHP04639,Hyderabad,Ahmedabad,2023-08-25,2023-08-26,5.58,1604.8,Delivered,1280.19
SHP04640,Chennai,Mumbai,2023-06-15,2023-06-18,42.69,1444.8,Delayed,1342.12
SHP04641,Pune,Kolkata,2023-01-11,2023-01-12,30.27,1402.7,Delivered,1255.6
SHP04642,Hyderabad,Hyderabad,2023-02-22,2023-03-01,48.06,1917.5,Delivered,1713.25
SHP04643,Pune,Mumbai,2023-08-14,2023-08-15,33.67,1196.9,Delivered,1114.21
SHP04644,Delhi,Kolkata,2023-11-25,2023-12-03,9.17,1276.2,Failed,1051.21
SHP04645,Kolkata,Mumbai,2023-11-28,2023-12-11,23.95,1700.0,Delayed,1446.28
SHP04646,Chennai,Hyderabad,2023-01-23,2023-01-26,32.6,1343.1,Delivered,1225.71
SHP04647,Hyderabad,Chennai,2023-02-04,2023-02-09,1.9,1468.5,Delivered,1179.17
SHP04648,Kolkata,Pune,2023-07-17,2023-07-19,1.24,476.0,Delivered,419.29
SHP04649,Kolkata,Kolkata,2023-03-25,2023-04-04,6.91,748.8,Failed,661.5
SHP04650,Ahmedabad,Bangalore,2023-08-30,2023-09-05,12.96,303.1,Delivered,344.38
SHP04651,Pune,Bangalore,2023-03-01,2023-03-05,21.76,1016.5,Delivered,926.25
SHP04652,Ahmedabad,Kolkata,2023-08-31,2023-09-01,24.63,916.9,Delivered,843.62
SHP04653,Bangalore,Delhi,2023-03-06,2023-03-14,7.33,1994.4,Delayed,1567.78
SHP04654,Delhi,Chennai,2023-01-25,2023-01-26,33.83,1226.3,Delivered,1142.06
SHP04655,Delhi,Delhi,2023-05-11,2023-05-21,30.01,1575.0,Delayed,1377.13
SHP04656,Delhi,Pune,2023-02-15,2023-02-22,15.08,674.7,Delivered,643.38
SHP04657,Chennai,Bangalore,2023-12-29,2024-01-03,1.18,1664.8,Delivered,1306.23
SHP04658,Mumbai,Hyderabad,2023-10-17,2023-10-18,4.34,1234.0,Delivered,1012.49
SHP04659,Chennai,Kolkata,2023-09-08,2023-09-13,19.89,1397.0,Delivered,1216.09
SHP04660,Hyderabad,Pune,2023-04-25,2023-04-29,8.12,595.9,Delivered,523.43
SHP04661,Kolkata,Ahmedabad,2023-05-10,2023-05-16,19.15,1101.8,Delivered,967.89
SHP04662,Kolkata,Ahmedabad,2023-06-11,2023-06-17,31.6,1271.7,Delivered,1168.37
SHP04663,Ahmedabad,Mumbai,2023-01-27,2023-02-01,27.59,1182.3,Delivered,1066.89
SHP04664,Mumbai,Bangalore,2023-10-01,2023-10-05,11.94,1831.2,Delivered,1473.78
SHP04665,Hyderabad,Chennai,2023-12-12,2023-12-19,17.52,1797.6,Delivered,1498.35
SHP04666,Mumbai,Bangalore,2023-08-15,2023-08-30,30.89,1942.3,Delayed,1680.39
SHP04667,Kolkata,Chennai,2023-08-30,2023-09-05,43.11,1338.2,Delivered,1280.15
SHP04668,Pune,Chennai,2023-01-14,2023-01-18,37.78,1944.1,Delivered,1697.92
SHP04669,Chennai,Kolkata,2023-03-13,2023-03-18,27.89,1666.6,Delivered,1437.1
SHP04670,Delhi,Chennai,2023-09-21,2023-09-28,18.43,549.0,Delivered,555.49
SHP04671,Kolkata,Delhi,2023-09-05,2023-09-12,18.57,860.6,Delivered,786.81
SHP04672,Bangalore,Ahmedabad,2023-05-28,2023-05-30,44.03,484.4,Delivered,633.57
SHP04673,Delhi,Pune,2023-10-13,2023-10-18,2.44,18.4,Delivered,64.14
SHP04674,Kolkata,Hyderabad,2023-03-13,2023-03-17,49.41,384.2,Delivered,601.35
SHP04675,Chennai,Bangalore,2023-12-02,2023-12-15,33.39,18.1,Failed,240.71
SHP04676,Mumbai,Hyderabad,2023-10-18,2023-10-22,34.22,1442.5,Delivered,1310.21
SHP04677,Pune,Pune,2023-05-15,2023-05-22,2.38,856.8,Delivered,722.5
SHP04678,Pune,Mumbai,2023-05-10,2023-05-14,30.47,632.0,Delivered,667.73
SHP04679,Delhi,Pune,2023-09-08,2023-09-13,24.5,1525.8,Delayed,1300.1
SHP04680,Chennai,Bangalore,2023-01-05,2023-01-12,5.74,1666.6,Delivered,1341.7
SHP04681,Pune,Ahmedabad,2023-05-14,2023-05-28,14.26,1950.8,Delayed,1604.34
SHP04682,Pune,Hyderabad,2023-03-25,2023-04-01,44.57,1287.6,Delivered,1241.69
SHP04683,Hyderabad,Hyderabad,2023-09-11,2023-09-13,27.72,928.4,Delivered,867.25
SHP04684,Bangalore,Kolkata,2023-11-17,2023-11-20,20.96,617.5,Delivered,629.14
SHP04685,Delhi,Kolkata,2023-11-21,2023-12-03,4.1,452.4,Delayed,392.75
SHP04686,Mumbai,Pune,2023-04-30,2023-05-02,35.85,433.7,Delivered,556.13
SHP04687,Pune,Pune,2023-10-27,2023-10-28,35.29,824.3,Delivered,835.78
SHP04688,Hyderabad,Mumbai,2023-08-25,2023-08-26,30.9,1983.7,Delivered,1708.88
SHP04689,Chennai,Chennai,2023-07-02,2023-07-16,25.76,11.7,Delayed,185.63
SHP04690,Pune,Bangalore,2023-01-24,2023-01-29,21.97,402.4,Delivered,477.59
SHP04691,Ahmedabad,Kolkata,2023-03-08,2023-03-14,29.87,384.9,Delivered,479.99
SHP04692,Bangalore,Bangalore,2023-08-06,2023-08-08,12.05,1437.1,Delivered,1183.57
SHP04693,Mumbai,Mumbai,2023-01-12,2023-01-16,47.09,711.4,Delivered,836.88
SHP04694,Chennai,Kolkata,2023-07-01,2023-07-03,29.65,919.9,Delivered,876.23
SHP04695,Chennai,Kolkata,2023-01-09,2023-01-16,15.9,305.8,Delivered,361.99
SHP04696,Delhi,Chennai,2023-09-28,2023-10-05,22.76,815.9,Delivered,771.27
SHP04697,Pune,Bangalore,2023-07-17,2023-07-20,40.38,215.4,Delivered,424.42
SHP04698,Delhi,Ahmedabad,2023-12-25,2023-12-27,8.5,1070.8,Delivered,880.77
SHP04699,Mumbai,Bangalore,2023-10-16,2023-10-21,15.0,204.9,Delivered,276.16
SHP04700,Ahmedabad,Bangalore,2023-09-11,2023-09-18,34.14,1583.1,Delivered,1415.98
SHP04701,Pune,Chennai,2023-09-25,2023-09-28,16.12,1137.5,Delivered,980.01
SHP04702,Kolkata,Kolkata,2023-04-09,2023-04-11,39.73,1450.7,Delivered,1319.02
SHP04703,Pune,Mumbai,2023-08-31,2023-09-04,6.96,842.8,Delivered,725.1
SHP04704,Ahmedabad,Bangalore,2023-11-28,2023-12-11,38.25,769.2,Failed,818.28
SHP04705,Kolkata,Hyderabad,2023-07-18,2023-07-20,3.88,205.4,Delivered,203.9
SHP04706,Chennai,Ahmedabad,2023-09-27,2023-10-01,1.12,1052.5,Delivered,849.48
SHP04707,Delhi,Ahmedabad,2023-07-17,2023-07-18,44.96,1033.9,Delivered,1067.02
SHP04708,Bangalore,Chennai,2023-06-14,2023-06-20,29.28,941.5,Delivered,886.97
SHP04709,Pune,Delhi,2023-05-25,2023-05-30,17.92,1483.6,Delivered,1255.93
SHP04710,Bangalore,Mumbai,2023-11-23,2023-11-24,12.01,1666.7,Delivered,1369.22
SHP04711,Pune,Hyderabad,2023-06-13,2023-06-16,31.04,1504.1,Delivered,1316.11
SHP04712,Chennai,Bangalore,2023-11-10,2023-11-13,25.7,296.3,Delivered,381.63
SHP04713,Delhi,Delhi,2023-04-25,2023-05-02,49.58,1247.9,Delivered,1232.39
SHP04714,Mumbai,Mumbai,2023-03-20,2023-03-25,49.17,169.8,Delivered,434.85
SHP04715,Mumbai,Chennai,2023-10-04,2023-10-09,31.93,1392.3,Delayed,1240.3
SHP04716,Mumbai,Delhi,2023-02-12,2023-02-27,22.42,769.9,Delayed,752.99
SHP04717,Pune,Kolkata,2023-07-24,2023-07-26,24.81,273.7,Delivered,385.59
SHP04718,Pune,Pune,2023-03-23,2023-03-29,34.28,1725.5,Delivered,1508.81
SHP04719,Bangalore,Delhi,2023-07-24,2023-07-29,5.53,1231.9,Delivered,1002.21
SHP04720,Delhi,Pune,2023-05-18,2023-05-20,16.75,715.9,Delayed,689.3
SHP04721,Ahmedabad,Ahmedabad,2023-07-07,2023-07-09,4.23,71.1,Delivered,113.13
SHP04722,Pune,Hyderabad,2023-09-08,2023-09-15,4.13,1079.2,Delivered,880.03
SHP04723,Delhi,Mumbai,2023-06-27,2023-06-30,10.19,1847.2,Delivered,1491.33
SHP04724,Bangalore,Hyderabad,2023-09-03,2023-09-05,24.52,1196.8,Delivered,1055.72
SHP04725,Pune,Hyderabad,2023-08-04,2023-08-05,39.35,1943.6,Delivered,1686.19
SHP04726,Mumbai,Bangalore,2023-09-13,2023-09-15,24.53,281.5,Failed,364.31
SHP04727,Mumbai,Chennai,2023-08-05,2023-08-15,17.11,1140.9,Delayed,984.21
SHP04728,Chennai,Delhi,2023-06-09,2023-06-13,4.58,1598.3,Delivered,1254.58
SHP04729,Kolkata,Mumbai,2023-04-27,2023-05-03,27.74,1055.8,Delivered,992.7
SHP04730,Hyderabad,Ahmedabad,2023-07-24,2023-07-26,13.93,191.2,Delivered,282.94
SHP04731,Ahmedabad,Kolkata,2023-01-24,2023-01-27,30.94,1169.9,Delivered,1064.58
SHP04732,Kolkata,Chennai,2023-05-23,2023-05-24,48.87,1227.4,Delivered,1212.21
SHP04733,Pune,Chennai,2023-12-16,2023-12-20,6.01,1460.1,Delivered,1156.15
SHP04734,Delhi,Mumbai,2023-07-15,2023-07-23,11.0,1524.8,Delayed,1233.96
SHP04735,Pune,Chennai,2023-02-15,2023-02-16,23.92,1543.8,Delivered,1320.37
SHP04736,Delhi,Bangalore,2023-04-25,2023-05-02,48.45,1330.3,Delivered,1285.72
SHP04737,Delhi,Chennai,2023-01-04,2023-01-19,38.7,439.5,Delayed,590.72
SHP04738,Kolkata,Ahmedabad,2023-09-03,2023-09-18,44.96,814.4,Delayed,881.43
SHP04739,Hyderabad,Ahmedabad,2023-02-05,2023-02-20,17.02,1554.5,Failed,1300.83
SHP04740,Chennai,Bangalore,2023-10-08,2023-10-15,49.61,1907.3,Delivered,1718.35
SHP04741,Kolkata,Delhi,2023-04-18,2023-04-23,5.59,167.1,Failed,183.28
SHP04742,Hyderabad,Delhi,2023-02-06,2023-02-09,3.12,1075.7,Delivered,888.35
SHP04743,Mumbai,Hyderabad,2023-12-04,2023-12-08,42.85,631.9,Delayed,721.44
SHP04744,Mumbai,Ahmedabad,2023-01-17,2023-01-20,46.4,458.5,Delivered,644.44
SHP04745,Delhi,Bangalore,2023-03-03,2023-03-18,4.98,1016.6,Failed,822.58
SHP04746,Bangalore,Kolkata,2023-10-10,2023-10-15,6.11,1216.1,Delivered,996.82
SHP04747,Pune,Delhi,2023-12-30,2024-01-02,2.14,29.4,Delivered,102.73
SHP04748,Pune,Chennai,2023-07-29,2023-08-09,5.67,1562.6,Failed,1235.84
SHP04749,Delhi,Mumbai,2023-11-28,2023-12-06,10.87,1641.6,Delayed,1332.51
SHP04750,Bangalore,Mumbai,2023-08-19,2023-08-22,48.52,1931.4,Delivered,1752.37
SHP04751,Ahmedabad,Pune,2023-11-17,2023-11-23,33.56,369.5,Delayed,476.21
SHP04752,Hyderabad,Ahmedabad,2023-01-11,2023-01-14,39.04,1193.2,Delivered,1147.69
SHP04753,Ahmedabad,Bangalore,2023-11-10,2023-11-16,38.92,859.0,Delivered,872.06
SHP04754,Ahmedabad,Kolkata,2023-03-22,2023-03-27,26.99,676.3,Delivered,681.64
SHP04755,Mumbai,Hyderabad,2023-12-13,2023-12-14,39.98,1135.6,Delivered,1088.0
SHP04756,Ahmedabad,Chennai,2023-11-24,2023-11-28,29.99,1566.9,Delivered,1391.42
SHP04757,Pune,Bangalore,2023-07-12,2023-07-15,16.07,55.9,Failed,159.49
SHP04758,Kolkata,Pune,2023-08-15,2023-08-19,28.27,1939.1,Delivered,1627.29
SHP04759,Bangalore,Mumbai,2023-11-06,2023-11-10,26.91,1621.7,Delivered,1404.33
SHP04760,Hyderabad,Bangalore,2023-09-07,2023-09-15,41.26,1504.8,Failed,1378.75
SHP04761,Mumbai,Chennai,2023-03-06,2023-03-19,49.1,1523.2,Failed,1434.13
SHP04762,Ahmedabad,Kolkata,2023-01-29,2023-02-04,20.85,784.2,Delivered,727.16
SHP04763,Kolkata,Ahmedabad,2023-09-27,2023-10-01,38.29,1505.7,Delivered,1380.65
SHP04764,Bangalore,Kolkata,2023-02-11,2023-02-18,5.44,779.7,Delivered,666.04
SHP04765,Delhi,Delhi,2023-07-24,2023-07-31,38.95,1798.4,Delivered,1588.12
SHP04766,Delhi,Chennai,2023-04-25,2023-04-27,18.89,362.7,Delivered,403.34
SHP04767,Delhi,Pune,2023-12-16,2023-12-21,2.45,591.8,Delivered,509.84
SHP04768,Pune,Delhi,2023-08-08,2023-08-11,18.48,1107.2,Failed,983.94
SHP04769,Hyderabad,Delhi,2023-03-02,2023-03-06,30.73,645.2,Delivered,680.05
SHP04770,Delhi,Delhi,2023-06-16,2023-06-21,6.4,854.2,Delivered,703.68
SHP04771,Pune,Bangalore,2023-08-18,2023-08-26,46.24,989.9,Delayed,1012.2
SHP04772,Chennai,Pune,2023-06-25,2023-07-02,4.34,1714.1,Delivered,1364.57
SHP04773,Pune,Mumbai,2023-10-01,2023-10-07,46.54,1051.2,Delivered,1090.66
SHP04774,Mumbai,Kolkata,2023-09-14,2023-09-20,35.5,731.3,Delayed,756.51
SHP04775,Pune,Ahmedabad,2023-07-11,2023-07-20,16.82,503.0,Delayed,503.6
SHP04776,Hyderabad,Bangalore,2023-02-11,2023-02-18,19.84,823.3,Delivered,749.16
SHP04777,Kolkata,Mumbai,2023-09-26,2023-10-01,37.17,1036.3,Delivered,1005.73
SHP04778,Ahmedabad,Kolkata,2023-12-23,2023-12-25,30.27,1494.8,Delayed,1318.69
SHP04779,Pune,Ahmedabad,2023-09-11,2023-09-13,33.75,250.9,Delivered,423.76
SHP04780,Delhi,Pune,2023-12-14,2023-12-16,19.76,451.0,Delivered,470.27
SHP04781,Mumbai,Ahmedabad,2023-04-07,2023-04-08,24.65,765.5,Delivered,758.46
SHP04782,Bangalore,Pune,2023-06-10,2023-06-15,49.5,727.2,Delivered,838.72
SHP04783,Delhi,Chennai,2023-02-04,2023-02-16,11.09,789.6,Delayed,710.1
SHP04784,Mumbai,Ahmedabad,2023-06-18,2023-06-25,21.18,1589.1,Delivered,1348.26
SHP04785,Chennai,Kolkata,2023-03-01,2023-03-15,14.95,655.1,Failed,597.65
SHP04786,Ahmedabad,Kolkata,2023-02-22,2023-02-26,38.37,1008.8,Failed,1016.3
SHP04787,Bangalore,Pune,2023-11-14,2023-11-23,38.32,1251.6,Failed,1163.61
SHP04788,Chennai,Kolkata,2023-01-24,2023-01-29,14.98,472.0,Delivered,482.81
SHP04789,Kolkata,Hyderabad,2023-06-04,2023-06-15,4.53,1440.2,Delayed,1167.91
SHP04790,Mumbai,Chennai,2023-05-21,2023-05-24,1.07,1098.8,Delivered,862.64
SHP04791,Chennai,Bangalore,2023-02-10,2023-02-15,21.66,899.1,Delivered,834.78
SHP04792,Ahmedabad,Ahmedabad,2023-12-31,2024-01-02,20.81,1621.5,Failed,1383.15
SHP04793,Ahmedabad,Bangalore,2023-06-04,2023-06-06,49.43,494.6,Delivered,687.55
SHP04794,Kolkata,Mumbai,2023-09-23,2023-09-29,23.76,1767.5,Delivered,1503.4
SHP04795,Ahmedabad,Bangalore,2023-08-19,2023-08-23,13.19,1126.5,Delivered,951.96
SHP04796,Mumbai,Delhi,2023-08-03,2023-08-08,44.62,1222.3,Delivered,1197.81
SHP04797,Mumbai,Kolkata,2023-05-19,2023-05-25,24.81,1751.4,Failed,1495.83
SHP04798,Ahmedabad,Bangalore,2023-04-22,2023-04-23,30.16,1637.0,Delivered,1436.55
SHP04799,Chennai,Mumbai,2023-08-31,2023-09-05,5.24,1207.1,Delivered,995.7
SHP04800,Mumbai,Mumbai,2023-05-24,2023-05-30,19.45,1508.8,Failed,1262.35
SHP04801,Delhi,Delhi,2023-08-04,2023-08-08,47.24,872.3,Delivered,924.76
SHP04802,Ahmedabad,Mumbai,2023-12-02,2023-12-16,29.68,1099.3,Failed,1028.5
SHP04803,Mumbai,Pune,2023-11-21,2023-11-26,17.55,133.5,Delivered,256.03
SHP04804,Hyderabad,Hyderabad,2023-03-02,2023-03-07,31.47,188.8,Delivered,347.58
SHP04805,Kolkata,Pune,2023-06-20,2023-06-25,45.57,1660.6,Delivered,1541.72
SHP04806,Ahmedabad,Kolkata,2023-06-16,2023-06-17,14.06,128.7,Delivered,234.35
SHP04807,Mumbai,Kolkata,2023-06-29,2023-07-05,25.5,347.1,Failed,453.94
SHP04808,Hyderabad,Kolkata,2023-09-10,2023-09-12,47.96,1593.7,Delivered,1501.47
SHP04809,Mumbai,Chennai,2023-07-23,2023-08-04,9.03,12.3,Delayed,120.31
SHP04810,Mumbai,Bangalore,2023-04-20,2023-04-27,36.12,572.0,Delivered,672.4
SHP04811,Chennai,Hyderabad,2023-09-15,2023-09-21,30.92,1172.2,Delivered,1091.55
SHP04812,Delhi,Bangalore,2023-03-16,2023-03-22,34.14,1194.9,Delivered,1097.85
SHP04813,Ahmedabad,Hyderabad,2023-05-10,2023-05-15,17.89,1556.5,Delivered,1292.12
SHP04814,Kolkata,Bangalore,2023-12-21,2023-12-24,16.04,1016.8,Delivered,878.17
SHP04815,Ahmedabad,Delhi,2023-10-30,2023-11-09,34.37,1023.7,Delayed,970.57
SHP04816,Delhi,Ahmedabad,2023-12-26,2024-01-02,11.17,1453.4,Delivered,1180.57
SHP04817,Bangalore,Pune,2023-07-12,2023-07-19,21.27,1002.3,Delivered,924.86
SHP04818,Chennai,Mumbai,2023-12-09,2023-12-16,9.81,1220.9,Delivered,1021.28
SHP04819,Chennai,Mumbai,2023-08-04,2023-08-07,0.91,1796.6,Delivered,1394.48
SHP04820,Delhi,Pune,2023-12-06,2023-12-10,48.52,808.9,Delivered,911.01
SHP04821,Pune,Delhi,2023-07-30,2023-08-05,21.87,776.4,Delivered,741.18
SHP04822,Chennai,Hyderabad,2023-12-06,2023-12-12,48.48,17.1,Delayed,290.91
SHP04823,Ahmedabad,Pune,2023-02-08,2023-02-12,7.45,1230.7,Delivered,1025.66
SHP04824,Delhi,Chennai,2023-05-28,2023-06-01,29.57,69.2,Delivered,243.3
SHP04825,Chennai,Hyderabad,2023-04-14,2023-04-15,10.45,1013.3,Delivered,870.18
SHP04826,Mumbai,Mumbai,2023-03-13,2023-03-16,39.61,1610.4,Delivered,1447.47
SHP04827,Delhi,Chennai,2023-04-02,2023-04-05,39.29,1104.3,Delivered,1074.68
SHP04828,Delhi,Bangalore,2023-04-27,2023-05-02,6.07,546.6,Delivered,502.95
SHP04829,Ahmedabad,Chennai,2023-12-13,2023-12-19,45.65,1574.5,Delivered,1445.4
SHP04830,Hyderabad,Hyderabad,2023-09-24,2023-09-30,10.13,546.7,Delayed,529.77
SHP04831,Chennai,Delhi,2023-09-15,2023-09-20,30.84,1468.7,Failed,1288.53
SHP04832,Chennai,Bangalore,2023-11-09,2023-11-15,49.29,1224.4,Delivered,1216.11
SHP04833,Delhi,Hyderabad,2023-11-25,2023-11-28,44.18,348.3,Delivered,548.77
SHP04834,Mumbai,Bangalore,2023-08-17,2023-09-01,47.85,1811.2,Failed,1665.48
SHP04835,Mumbai,Chennai,2023-06-09,2023-06-12,17.46,409.3,Delayed,433.56
SHP04836,Kolkata,Mumbai,2023-11-12,2023-11-27,5.73,1979.3,Delayed,1548.88
SHP04837,Mumbai,Hyderabad,2023-05-07,2023-05-09,9.82,24.5,Delayed,126.45
SHP04838,Chennai,Ahmedabad,2023-11-08,2023-11-10,25.27,534.3,Delivered,558.75
SHP04839,Pune,Delhi,2023-11-12,2023-11-24,39.76,407.7,Delayed,553.98
SHP04840,Hyderabad,Ahmedabad,2023-04-25,2023-05-10,7.93,37.8,Delayed,129.85
SHP04841,Delhi,Ahmedabad,2023-01-24,2023-01-27,33.16,1467.4,Delivered,1318.76
SHP04842,Bangalore,Pune,2023-06-13,2023-06-16,16.52,1389.9,Delivered,1162.55
SHP04843,Hyderabad,Chennai,2024-01-01,2024-01-03,17.39,1586.8,Delivered,1326.53
SHP04844,Ahmedabad,Hyderabad,2023-11-19,2023-11-24,33.26,520.8,Delivered,623.75
SHP04845,Ahmedabad,Delhi,2023-04-02,2023-04-08,23.62,894.2,Delivered,843.44
SHP04846,Pune,Hyderabad,2023-08-15,2023-08-18,40.7,1321.6,Delivered,1253.56
SHP04847,Bangalore,Chennai,2023-02-16,2023-02-17,8.22,885.1,Delivered,748.38
SHP04848,Hyderabad,Hyderabad,2023-07-22,2023-07-29,39.6,1397.7,Delivered,1283.81
SHP04849,Mumbai,Bangalore,2023-10-22,2023-10-26,3.68,1271.6,Delivered,1012.33
SHP04850,Chennai,Chennai,2024-01-01,2024-01-13,10.11,238.1,Failed,280.45
SHP04851,Pune,Hyderabad,2023-09-09,2023-09-15,32.98,1564.3,Delivered,1379.33
SHP04852,Bangalore,Pune,2023-05-27,2023-06-02,42.82,1444.1,Delayed,1348.85
SHP04853,Pune,Mumbai,2023-05-20,2023-05-24,13.01,1315.1,Delayed,1109.69
SHP04854,Hyderabad,Hyderabad,2023-10-04,2023-10-08,16.7,318.6,Delayed,381.83
SHP04855,Chennai,Bangalore,2023-02-09,2023-02-12,27.09,543.3,Delivered,579.51
SHP04856,Pune,Delhi,2023-11-24,2023-12-01,10.97,792.4,Delivered,709.17
SHP04857,Bangalore,Pune,2023-05-04,2023-05-09,40.65,567.1,Delivered,685.48
SHP04858,Delhi,Delhi,2023-06-13,2023-06-19,38.8,463.3,Delivered,571.96
SHP04859,Hyderabad,Ahmedabad,2023-07-23,2023-08-01,7.69,1612.7,Delayed,1280.33
SHP04860,Delhi,Pune,2023-05-15,2023-05-16,23.46,1280.1,Delivered,1133.22
SHP04861,Mumbai,Delhi,2023-07-01,2023-07-05,38.85,1135.3,Delivered,1091.07
SHP04862,Delhi,Mumbai,2023-05-10,2023-05-23,17.2,459.6,Failed,466.54
SHP04863,Delhi,Bangalore,2023-07-20,2023-07-31,31.84,1837.0,Delayed,1568.73
SHP04864,Kolkata,Ahmedabad,2023-11-16,2023-11-19,2.99,390.5,Failed,344.2
SHP04865,Hyderabad,Chennai,2023-11-04,2023-11-06,30.63,1592.0,Delivered,1415.45
SHP04866,Mumbai,Delhi,2023-02-25,2023-02-28,8.06,1933.7,Delivered,1549.68
SHP04867,Delhi,Pune,2023-08-15,2023-08-16,41.61,1456.9,Delivered,1351.83
SHP04868,Ahmedabad,Bangalore,2023-03-27,2023-04-02,18.09,1985.8,Delivered,1647.46
SHP04869,Chennai,Hyderabad,2023-06-04,2023-06-12,14.44,1305.6,Delayed,1106.16
SHP04870,Bangalore,Mumbai,2023-05-15,2023-05-22,42.12,442.7,Delivered,601.65
SHP04871,Delhi,Bangalore,2023-10-12,2023-10-17,2.98,415.6,Delivered,367.91
SHP04872,Mumbai,Bangalore,2023-05-07,2023-05-19,20.13,655.9,Delayed,646.13
SHP04873,Delhi,Chennai,2023-05-14,2023-05-20,18.82,24.2,Delivered,147.99
SHP04874,Bangalore,Bangalore,2023-02-09,2023-02-20,14.6,1366.6,Delayed,1144.13
